Date,SHY,IEF,TLT
2017-09-22,80.52556610107422,101.27946472167969,118.34757232666016
2017-09-25,80.57324981689453,101.5823974609375,119.08841705322266
2017-09-26,80.55416870117188,101.49720764160156,118.87271118164062
2017-09-27,80.54460144042969,100.97657012939453,117.08157348632812
2017-09-28,80.55416870117188,100.9576416015625,116.73458099365234
2017-09-29,80.53507232666016,100.83457946777344,116.99716186523438
2017-10-02,80.5952377319336,100.71984100341797,116.78292083740234
2017-10-03,80.5474853515625,100.8620834350586,116.89568328857422
2017-10-04,80.70021057128906,100.8336410522461,116.90508270263672
2017-10-05,80.52838897705078,100.72933959960938,116.46343231201172
2017-10-06,80.49977111816406,100.6061019897461,116.1345443725586
2017-10-09,80.49977111816406,100.71984100341797,116.50100708007812
2017-10-10,80.51882934570312,100.75778198242188,116.68897247314453
2017-10-11,80.50932312011719,100.8715591430664,116.91448211669922
2017-10-12,80.49977111816406,100.96636962890625,117.4124984741211
2017-10-13,80.5474853515625,101.30764770507812,118.25820922851562
2017-10-16,80.47111511230469,101.13702392578125,118.17365264892578
2017-10-17,80.48067474365234,101.09906768798828,118.32400512695312
2017-10-18,80.45204162597656,100.84310913085938,117.5440444946289
2017-10-19,80.49977111816406,100.94739532470703,117.75078582763672
2017-10-20,80.45204162597656,100.5302505493164,116.50100708007812
2017-10-23,80.45204162597656,100.62503814697266,116.70774841308594
2017-10-24,80.43294525146484,100.3216781616211,115.98421478271484
2017-10-25,80.41387176513672,100.16051483154297,115.4297866821289
2017-10-26,80.41387176513672,100.02778625488281,115.04450988769531
2017-10-27,80.47111511230469,100.35010528564453,115.80565643310547
2017-10-30,80.50932312011719,100.71038818359375,116.91448211669922
2017-10-31,80.46157836914062,100.64402770996094,116.95206451416016
2017-11-01,80.45010375976562,100.70476531982422,117.47277069091797
2017-11-02,80.46927642822266,100.83771514892578,117.9906997680664
2017-11-03,80.42144775390625,100.99915313720703,118.3108901977539
2017-11-06,80.46927642822266,101.12259674072266,118.75346374511719
2017-11-07,80.43101501464844,101.1605453491211,119.25254821777344
2017-11-08,80.42144775390625,101.03713989257812,118.9888916015625
2017-11-09,80.41191864013672,100.99915313720703,118.64988708496094
2017-11-10,80.38325500488281,100.48640441894531,116.86071014404297
2017-11-13,80.37369537353516,100.43891143798828,117.10553741455078
2017-11-14,80.39279174804688,100.58133697509766,117.89655303955078
2017-11-15,80.3641357421875,100.9421615600586,119.17723083496094
2017-11-16,80.37369537353516,100.685791015625,118.14138793945312
2017-11-17,80.32593536376953,100.81873321533203,119.01712799072266
2017-11-20,80.29727172851562,100.6573257446289,118.97003936767578
2017-11-21,80.2781753540039,100.67631530761719,119.34671783447266
2017-11-22,80.34505462646484,100.99915313720703,119.73279571533203
2017-11-24,80.34505462646484,100.91366577148438,119.40323638916016
2017-11-27,80.34505462646484,100.98015594482422,119.23371887207031
2017-11-28,80.35459899902344,100.99915313720703,119.39379119873047
2017-11-29,80.33547973632812,100.67631530761719,118.21671295166016
2017-11-30,80.2876968383789,100.36295318603516,117.82123565673828
2017-12-01,80.30589294433594,100.73382568359375,119.41116333007812
2017-12-04,80.25808715820312,100.68629455566406,119.46778106689453
2017-12-05,80.24851989746094,100.76235961914062,120.06222534179688
2017-12-06,80.28675079345703,100.97156524658203,120.47740936279297
2017-12-07,80.29632568359375,100.79087829589844,119.5338363647461
2017-12-08,80.29632568359375,100.71480560302734,119.54325866699219
2017-12-11,80.25808715820312,100.64824676513672,119.29792785644531
2017-12-12,80.25808715820312,100.56267547607422,119.2507553100586
2017-12-13,80.34414672851562,100.97156524658203,120.14718627929688
2017-12-14,80.3154525756836,100.93353271484375,120.6567153930664
2017-12-15,80.27720642089844,100.9145278930664,121.10964965820312
2017-12-18,80.27720642089844,100.68629455566406,120.00562286376953
2017-12-19,80.23896026611328,100.22984313964844,118.44872283935547
2017-12-20,80.24851989746094,99.93501281738281,117.13712310791016
2017-12-21,80.24275970458984,100.00550842285156,117.81982421875
2017-12-22,80.21403503417969,100.04362487792969,117.98057556152344
2017-12-26,80.20445251464844,100.08171081542969,118.33045196533203
2017-12-27,80.24275970458984,100.51032257080078,119.87174224853516
2017-12-28,80.25232696533203,100.38648986816406,119.76773834228516
2017-12-29,80.27146911621094,100.54843139648438,119.95686340332031
